0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1
1686.725045,1415.28709,1344.730633,910.4209214,661.4994922,506.2961533,443.004353,407.9375745,366.3205155,326.4427441
1913.368889,1501.507176,1349.109378,931.6598458,632.0774252,509.3720127,451.1427388,414.7649698,364.7935369,310.2267339
1767.827507,1460.551217,1213.283867,854.3020974,634.7512888,525.3725707,472.4866015,437.6520889,376.538433,322.1583855
1830.3241,1442.252136,1198.813702,904.0376071,636.1331688,521.1816173,470.2515028,434.6954831,374.0245587,323.9076463
1734.498735,1401.897141,1088.482942,796.1880796,594.7882263,497.7302324,451.0768328,415.7610509,349.1275097,292.3497946
1589.229397,1329.365796,935.6528445,709.4746947,573.6817858,504.1598,461.5508051,433.2323741,375.0066171,294.1553264
1877.087194,1442.666185,1162.145305,844.6173173,643.2448286,524.5165589,475.6059328,444.3321537,417.642318,355.0168276
1653.089221,1400.750875,984.6897552,731.7119501,577.5825215,494.9930465,452.9285836,423.9871963,361.9166158,282.6427995
1899.061897,1437.669156,1124.781175,832.4264384,611.6415043,510.1482096,465.0132721,439.4069032,382.3630803,342.5347377
1718.201505,1362.787198,961.2675435,733.6754297,581.7036319,498.8701625,458.8799283,436.9940391,375.18294,305.3703086
1619.963967,1328.414195,927.0496727,709.356349,572.9603007,508.1209383,468.1450503,446.9915513,388.4215104,321.8563928
1738.811821,1439.076637,1008.078667,776.927942,617.8496697,519.6738616,471.3276282,450.5066728,401.5293882,330.1694951
1994.030942,1445.338679,1201.381723,888.2636036,623.0672626,517.6534781,469.3104174,451.8137937,426.6780609,394.7168365
1855.284275,1432.666265,1085.10933,856.9542807,605.0289251,510.8331905,470.7328774,452.5127799,427.0058683,369.4639348
1756.739306,1118.02932,802.7991861,646.6564064,562.4390341,497.6651083,461.6850665,441.6791658,396.4804276,370.1491796
1690.3805,1043.587034,761.6553802,606.7423171,550.0761889,494.0207104,460.8794985,434.8132381,383.7345366,327.1513468
1769.580027,1102.89293,790.588654,684.1230531,588.109484,488.5275989,458.4494881,432.6755009,399.6001452,354.1196697
1670.28831,972.6034532,694.1921638,590.9958178,534.8074594,461.1971948,432.1922103,398.6978754,361.100641,315.4727573
1576.719454,928.505346,672.9058968,561.1779961,512.0125752,462.9877003,433.060356,397.7898244,349.4696114,303.1160889
1812.595615,1097.402906,826.7496065,643.5744471,539.1932133,462.023113,442.4046412,422.967568,398.0569226,353.4740194
1620.486653,888.5651285,634.8479292,540.9849695,505.4848765,460.9167574,432.5291063,391.6884759,347.9306584,302.9933712
1571.406197,870.8923777,616.8306004,525.8463042,489.1971692,447.704911,413.7822625,374.9287189,336.3365865,304.0316914
1572.072188,848.9601946,587.6974681,511.3013405,481.9136733,433.3411369,399.8019706,364.6186618,326.5657581,293.3408409
1465.261004,768.0731934,550.2325995,495.3555543,461.3866969,414.3675948,377.0593738,339.932458,303.5835095,281.4765654
1065.709052,627.1078766,498.0080936,466.3266277,443.2140584,394.320263,353.3450134,320.7930627,294.3031819,270.0335642
795.8299449,605.0074857,501.9385839,455.1695019,435.885432,390.7601335,346.6208162,313.6726173,285.3959573,256.4990306
924.4859435,668.6274196,551.4457106,479.3685572,452.0886707,393.8845274,352.7272627,324.5942469,300.2638967,270.97395
1455.674845,856.781199,679.0281802,557.2828297,479.3294985,409.3333131,385.739839,350.6206743,316.6613444,282.3896705
1106.851789,757.9112314,604.6734387,495.1785254,430.8990059,375.1282992,346.7849071,313.493603,277.0240297,255.6972035
807.4778328,677.0088958,561.3458816,474.5146083,407.9871214,358.7189287,331.5033212,298.5220371,266.0883761,235.8807937
629.7671419,583.3229923,524.1952223,459.2723193,403.5539353,357.8801473,328.7032292,296.6126464,259.4864883,231.8826904
636.0933621,574.6730077,510.4766467,461.4911759,413.0824017,351.3057717,322.2414572,293.5991602,265.7101957,218.6018761
1435.181654,1095.567803,809.8185737,566.9108559,416.7078229,380.0808391,351.9784711,314.2632013,278.7833452,241.5157916
1452.164984,1276.953194,930.0025879,618.0902913,438.9154285,401.9620711,373.2991985,343.2176334,304.7520714,258.9463119
1241.640541,830.7952985,770.7218667,631.5374266,414.1873146,370.9087676,355.8094481,316.5493933,285.4955216,246.5027855
980.5403134,681.8360469,567.5081641,494.0833382,404.4516539,372.6570654,337.7250832,314.8174512,287.361092,250.5184586
1266.377329,728.9190353,588.2668734,503.6389404,395.1344274,369.2402955,339.6932399,318.8159451,292.333477,253.0270301
1010.04432,813.3183823,746.2558923,626.9581728,407.7578534,380.2760029,351.2710535,326.7859926,301.2103345,259.9653773
561.3811789,494.7479657,454.8096188,435.9194062,397.7110368,367.8977578,347.7761622,328.1119227,302.6005915,268.2674484
434.7369641,431.8256665,426.6502552,419.2205378,402.5080608,378.6701072,354.2621981,330.4394008,291.0991081,248.8005173
450.0038895,448.2912167,446.7917808,431.3371413,420.6480359,394.3518441,368.1916793,338.2818123,304.9661479,263.487324
547.2530372,565.1191185,503.2623739,458.4746554,429.9281229,399.7721467,375.285777,345.5258534,309.1491905,263.6514986
945.0372729,797.4123831,673.0474313,527.8387499,443.6116761,416.6564116,388.7002928,365.1247562,331.9918149,274.8799292
1335.485485,957.5157011,766.2591887,594.7511281,442.6069434,410.7822273,383.7249197,359.4422453,326.8570662,263.0646702
1384.552821,1136.68112,829.49317,617.3510689,466.3641877,425.7621567,400.0142657,373.0760069,344.174017,283.2756301
1448.556582,1226.400709,875.4213456,610.2845297,492.887985,445.0505917,418.0441104,391.8314629,358.0120711,295.4571824
1647.584606,1252.898156,964.5471533,801.8586688,495.3542959,439.1458554,413.9316019,385.4510712,349.5419441,309.5279313
1411.653516,1057.467222,799.3578437,595.7549785,494.5417764,442.6001665,420.0438379,391.9997258,357.7793878,286.8179278
